  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.45862
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.350055      1.579078      2.075506      1.000000
      0.612781      0.104050      1.357903      1.574279      2.030463      1.040505
      0.648212      0.108024      1.364971      1.570029      1.991959      1.080236
      0.683643      0.111925      1.371369      1.566240      1.958666      1.119249
      0.719074      0.115759      1.377188      1.562839      1.929593      1.157594
      0.754505      0.119531      1.382504      1.559771      1.903987      1.195314
      0.789936      0.123245      1.387378      1.556988      1.881261      1.232448
      0.825367      0.126903      1.391864      1.554453      1.860956      1.269030
      0.860798      0.130509      1.396006      1.552134      1.842704      1.305093
      0.896229      0.134066      1.399843      1.550004      1.826210      1.340664
      0.931660      0.137577      1.403407      1.548041      1.811230      1.375769
      0.967091      0.141043      1.406726      1.546227      1.797566      1.410432
      1.002522      0.144467      1.409824      1.544545      1.785051      1.444674
      1.037953      0.147851      1.412723      1.542981      1.773546      1.478515
      1.073384      0.151197      1.415441      1.541523      1.762934      1.511973
      1.108815      0.154506      1.417996      1.540160      1.753114      1.545064
      1.144246      0.157781      1.420400      1.538884      1.744002      1.577805
      1.179677      0.161021      1.422668      1.537687      1.735523      1.610210
      1.215108      0.164229      1.424810      1.536562      1.727613      1.642292
      1.250539      0.167406      1.426836      1.535501      1.720217      1.674064
      1.285970      0.170554      1.428756      1.534501      1.713287      1.705537
      1.321401      0.173672      1.430578      1.533555      1.706780      1.736722
      1.356832      0.176763      1.432309      1.532659      1.700658      1.767629
      1.392263      0.179827      1.433956      1.531811      1.694888      1.798269
      1.427694      0.182865      1.435524      1.531005      1.689441      1.828650
      1.463125      0.185878      1.437020      1.530239      1.684290      1.858780
      1.498556      0.188867      1.438448      1.529510      1.679411      1.888669
      1.533987      0.191832      1.439813      1.528815      1.674784      1.918322
      1.569418      0.194775      1.441118      1.528153      1.670390      1.947749
      1.604849      0.197695      1.442368      1.527520      1.666212      1.976954
      1.640280      0.200595      1.443566      1.526914      1.662233      2.005945
      1.675711      0.203473      1.444715      1.526335      1.658440      2.034729
      1.711142      0.206331      1.445819      1.525781      1.654821      2.063310
      1.746573      0.209169      1.446879      1.525249      1.651364      2.091695
      1.782004      0.211989      1.447899      1.524739      1.648057      2.119888
      1.817435      0.214789      1.448880      1.524249      1.644892      2.147895
      1.852866      0.217572      1.449824      1.523778      1.641859      2.175721
      1.888297      0.220337      1.450735      1.523324      1.638951      2.203369
      1.923728      0.223085      1.451613      1.522888      1.636159      2.230846
      1.959159      0.225815      1.452460      1.522468      1.633478      2.258154
      1.994590      0.228530      1.453279      1.522063      1.630900      2.285298
      2.030021      0.231228      1.454069      1.521673      1.628420      2.312282
      2.065452      0.233911      1.454833      1.521296      1.626032      2.339109
      2.100883      0.236578      1.455572      1.520931      1.623731      2.365784
      2.136314      0.239231      1.456288      1.520579      1.621512      2.392308
      2.171745      0.241869      1.456980      1.520239      1.619372      2.418687
      2.207176      0.244492      1.457652      1.519910      1.617306      2.444922
      2.242607      0.247102      1.458302      1.519591      1.615310      2.471018
      2.278038      0.249698      1.458933      1.519283      1.613381      2.496976
      2.313469      0.252280      1.459545      1.518984      1.611516      2.522800
      2.348900      0.254849      1.460139      1.518694      1.609711      2.548493
      2.384331      0.257406      1.460716      1.518412      1.607963      2.574057
      2.419762      0.259949      1.461276      1.518140      1.606270      2.599494
      2.455193      0.262481      1.461821      1.517875      1.604630      2.624808
      2.490624      0.265000      1.462350      1.517617      1.603039      2.650000
      2.526055      0.267507      1.462865      1.517368      1.601496      2.675073
      2.561486      0.270003      1.463366      1.517125      1.599998      2.700029
      2.596917      0.272487      1.463854      1.516888      1.598544      2.724870
      2.632348      0.274960      1.464329      1.516658      1.597132      2.749599
      2.667779      0.277422      1.464792      1.516435      1.595760      2.774216
      2.703210      0.279873      1.465242      1.516217      1.594426      2.798725
      2.738641      0.282313      1.465682      1.516005      1.593128      2.823128
      2.774072      0.284742      1.466110      1.515798      1.591866      2.847425
      2.809503      0.287162      1.466528      1.515597      1.590637      2.871619
      2.844934      0.289571      1.466936      1.515401      1.589441      2.895711
      2.880365      0.291970      1.467334      1.515209      1.588276      2.919704
      2.915796      0.294360      1.467722      1.515023      1.587141      2.943598
      2.951227      0.296740      1.468101      1.514841      1.586035      2.967396
      2.986658      0.299110      1.468472      1.514663      1.584957      2.991099
      3.022089      0.301471      1.468834      1.514489      1.583905      3.014708
      3.057520      0.303823      1.469187      1.514320      1.582879      3.038225
      3.092951      0.306165      1.469533      1.514154      1.581878      3.061652
      3.128382      0.308499      1.469871      1.513992      1.580900      3.084989
      3.163813      0.310824      1.470202      1.513834      1.579946      3.108238
      3.199244      0.313140      1.470526      1.513680      1.579014      3.131401
      3.234675      0.315448      1.470842      1.513528      1.578103      3.154478
      3.270106      0.317747      1.471152      1.513381      1.577214      3.177471
      3.305537      0.320038      1.471455      1.513236      1.576344      3.200382
      3.340968      0.322321      1.471752      1.513094      1.575494      3.223210
      3.376399      0.324596      1.472043      1.512956      1.574662      3.245958
      3.411830      0.326863      1.472328      1.512820      1.573848      3.268627
      3.447261      0.329122      1.472607      1.512687      1.573052      3.291217
