  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.54138
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.056046      0.852758      0.652446      1.040505
      0.108024      1.112093      0.905516      0.704892      1.080236
      0.111925      1.168139      0.958275      0.757338      1.119249
      0.115759      1.224185      1.011033      0.809784      1.157594
      0.119531      1.280231      1.063791      0.862230      1.195314
      0.123245      1.336278      1.116549      0.914676      1.232448
      0.126903      1.392324      1.169307      0.967122      1.269030
      0.130509      1.448370      1.222065      1.019568      1.305093
      0.134066      1.504416      1.274824      1.072014      1.340664
      0.137577      1.560463      1.327582      1.124460      1.375769
      0.141043      1.616509      1.380340      1.176906      1.410432
      0.144467      1.672555      1.433098      1.229352      1.444674
      0.147851      1.728602      1.485856      1.281798      1.478515
      0.151197      1.784648      1.538614      1.334244      1.511973
      0.154506      1.840694      1.591373      1.386690      1.545064
      0.157781      1.896740      1.644131      1.439136      1.577805
      0.161021      1.952787      1.696889      1.491582      1.610210
      0.164229      2.008833      1.749647      1.544029      1.642292
      0.167406      2.064879      1.802405      1.596475      1.674064
      0.170554      2.120925      1.855163      1.648921      1.705537
      0.173672      2.176972      1.907922      1.701367      1.736722
      0.176763      2.233018      1.960680      1.753813      1.767629
      0.179827      2.289064      2.013438      1.806259      1.798269
      0.182865      2.345110      2.066196      1.858705      1.828650
      0.185878      2.401157      2.118954      1.911151      1.858780
      0.188867      2.457203      2.171713      1.963597      1.888669
      0.191832      2.513249      2.224471      2.016043      1.918322
      0.194775      2.569296      2.277229      2.068489      1.947749
      0.197695      2.625342      2.329987      2.120935      1.976954
      0.200595      2.681388      2.382745      2.173381      2.005945
      0.203473      2.737434      2.435503      2.225827      2.034729
      0.206331      2.793481      2.488262      2.278273      2.063310
      0.209169      2.849527      2.541020      2.330719      2.091695
      0.211989      2.905573      2.593778      2.383165      2.119888
      0.214789      2.961619      2.646536      2.435611      2.147895
      0.217572      3.017666      2.699294      2.488057      2.175721
      0.220337      3.073712      2.752052      2.540503      2.203369
      0.223085      3.129758      2.804811      2.592949      2.230846
      0.225815      3.185805      2.857569      2.645395      2.258154
      0.228530      3.241851      2.910327      2.697841      2.285298
      0.231228      3.297897      2.963085      2.750287      2.312282
      0.233911      3.353943      3.015843      2.802733      2.339109
      0.236578      3.409990      3.068601      2.855179      2.365784
      0.239231      3.466036      3.121360      2.907625      2.392308
      0.241869      3.522082      3.174118      2.960071      2.418687
      0.244492      3.578128      3.226876      3.012517      2.444922
      0.247102      3.634175      3.279634      3.064963      2.471018
      0.249698      3.690221      3.332392      3.117409      2.496976
      0.252280      3.746267      3.385151      3.169855      2.522800
      0.254849      3.802313      3.437909      3.222301      2.548493
      0.257406      3.858360      3.490667      3.274747      2.574057
      0.259949      3.914406      3.543425      3.327193      2.599494
      0.262481      3.970452      3.596183      3.379640      2.624808
      0.265000      4.026499      3.648941      3.432086      2.650000
      0.267507      4.082545      3.701700      3.484532      2.675073
      0.270003      4.138591      3.754458      3.536978      2.700029
      0.272487      4.194637      3.807216      3.589424      2.724870
      0.274960      4.250684      3.859974      3.641870      2.749599
      0.277422      4.306730      3.912732      3.694316      2.774216
      0.279873      4.362776      3.965490      3.746762      2.798725
      0.282313      4.418822      4.018249      3.799208      2.823128
      0.284742      4.474869      4.071007      3.851654      2.847425
      0.287162      4.530915      4.123765      3.904100      2.871619
      0.289571      4.586961      4.176523      3.956546      2.895711
      0.291970      4.643008      4.229281      4.008992      2.919704
      0.294360      4.699054      4.282039      4.061438      2.943598
      0.296740      4.755100      4.334798      4.113884      2.967396
      0.299110      4.811146      4.387556      4.166330      2.991099
      0.301471      4.867193      4.440314      4.218776      3.014708
      0.303823      4.923239      4.493072      4.271222      3.038225
      0.306165      4.979285      4.545830      4.323668      3.061652
      0.308499      5.035331      4.598589      4.376114      3.084989
      0.310824      5.091378      4.651347      4.428560      3.108238
      0.313140      5.147424      4.704105      4.481006      3.131401
      0.315448      5.203470      4.756863      4.533452      3.154478
      0.317747      5.259516      4.809621      4.585898      3.177471
      0.320038      5.315563      4.862379      4.638344      3.200382
      0.322321      5.371609      4.915138      4.690790      3.223210
      0.324596      5.427655      4.967896      4.743236      3.245958
      0.326863      5.483702      5.020654      4.795682      3.268627
      0.329122      5.539748      5.073412      4.848128      3.291217
      0.331373      5.595794      5.126170      4.900574      3.313730
      0.333617      5.651840      5.178928      4.953020      3.336167
      0.335853      5.707887      5.231687      5.005466      3.358529
      0.338082      5.763933      5.284445      5.057912      3.380816
      0.340303      5.819979      5.337203      5.110358      3.403030
      0.342517      5.876025      5.389961      5.162804      3.425172
      0.344724      5.932072      5.442719      5.215250      3.447243
      0.346924      5.988118      5.495477      5.267697      3.469243
      0.349117      6.044164      5.548236      5.320143      3.491173
      0.351304      6.100211      5.600994      5.372589      3.513035
      0.353483      6.156257      5.653752      5.425035      3.534829
      0.355656      6.212303      5.706510      5.477481      3.556556
      0.357822      6.268349      5.759268      5.529927      3.578217
      0.359981      6.324396      5.812027      5.582373      3.599813
      0.362134      6.380442      5.864785      5.634819      3.621344
      0.364281      6.436488      5.917543      5.687265      3.642811
      0.366422      6.492534      5.970301      5.739711      3.664215
      0.368556      6.548581      6.023059      5.792157      3.685557
      0.370684      6.604627      6.075817      5.844603      3.706837
      0.372806      6.660673      6.128576      5.897049      3.728057
      0.374922      6.716719      6.181334      5.949495      3.749216
      0.377032      6.772766      6.234092      6.001941      3.770315
      0.379136      6.828812      6.286850      6.054387      3.791356
      0.381234      6.884858      6.339608      6.106833      3.812338
      0.383326      6.940905      6.392366      6.159279      3.833263
      0.385413      6.996951      6.445125      6.211725      3.854131
      0.387494      7.052997      6.497883      6.264171      3.874942
      0.389570      7.109043      6.550641      6.316617      3.895698
      0.391640      7.165090      6.603399      6.369063      3.916399
      0.393705      7.221136      6.656157      6.421509      3.937045
      0.395764      7.277182      6.708916      6.473955      3.957637
      0.397818      7.333228      6.761674      6.526401      3.978176
      0.399866      7.389275      6.814432      6.578847      3.998662
      0.401910      7.445321      6.867190      6.631293      4.019095
      0.403948      7.501367      6.919948      6.683739      4.039477
      0.405981      7.557414      6.972706      6.736185      4.059807
      0.408009      7.613460      7.025465      6.788631      4.080087
      0.410032      7.669506      7.078223      6.841077      4.100316
      0.412050      7.725552      7.130981      6.893523      4.120495
      0.414063      7.781599      7.183739      6.945969      4.140626
      0.416071      7.837645      7.236497      6.998415      4.160707
      0.418074      7.893691      7.289255      7.050861      4.180740
      0.420073      7.949737      7.342014      7.103308      4.200725
      0.422066      8.005784      7.394772      7.155754      4.220663
      0.424055      8.061831      7.447530      7.208200      4.240554
      0.426040      8.117879      7.500288      7.260646      4.260398
      0.428020      8.173927      7.553046      7.313092      4.280196
      0.429995      8.229977      7.605804      7.365538      4.299948
      0.431966      8.286028      7.658563      7.417984      4.319656
      0.433932      8.342081      7.711321      7.470430      4.339318
      0.435894      8.398136      7.764079      7.522876      4.358936
      0.437851      8.454192      7.816837      7.575322      4.378510
      0.439804      8.510251      7.869595      7.627768      4.398040
      0.441753      8.566312      7.922354      7.680214      4.417527
      0.443697      8.622376      7.975112      7.732660      4.436971
      0.445637      8.678442      8.027870      7.785106      4.456372
      0.447573      8.734512      8.080628      7.837552      4.475732
      0.449505      8.790585      8.133386      7.889998      4.495049
      0.451433      8.846661      8.186144      7.942444      4.514325
      0.453356      8.902740      8.238903      7.994890      4.533560
      0.455275      8.958824      8.291661      8.047336      4.552755
      0.457191      9.014911      8.344419      8.099782      4.571909
      0.459102      9.071002      8.397177      8.152228      4.591023
      0.461010      9.127097      8.449935      8.204674      4.610097
      0.462913      9.183197      8.502693      8.257120      4.629132
      0.464813      9.239302      8.555452      8.309566      4.648128
      0.466708      9.295411      8.608210      8.362012      4.667085
      0.468600      9.351525      8.660968      8.414458      4.686003
      0.470488      9.407644      8.713726      8.466904      4.704884
      0.472373      9.463768      8.766484      8.519350      4.723727
      0.474253      9.519898      8.819242      8.571796      4.742532
      0.476130      9.576033      8.872001      8.624242      4.761300
      0.478003      9.632174      8.924759      8.676688      4.780031
      0.479873      9.688321      8.977517      8.729134      4.798725
      0.481738      9.744474      9.030275      8.781580      4.817384
      0.483601      9.800632      9.083033      8.834026      4.836006
      0.485459      9.856797      9.135792      8.886472      4.854592
      0.487314      9.912969      9.188550      8.938919      4.873143
      0.489166      9.969147      9.241308      8.991365      4.891658
      0.491014     10.025331      9.294066      9.043811      4.910139
      0.492858     10.081523      9.346824      9.096257      4.928585
      0.494700     10.137721      9.399582      9.148703      4.946996
      0.496537     10.193927      9.452341      9.201149      4.965373
      0.498372     10.250140      9.505099      9.253595      4.983716
      0.500203     10.306360      9.557857      9.306041      5.002026
      0.502030     10.362587      9.610615      9.358487      5.020302
      0.503855     10.418822      9.663373      9.410933      5.038545
      0.505675     10.475065      9.716131      9.463379      5.056755
      0.507493     10.531316      9.768890      9.515825      5.074932
      0.509308     10.587575      9.821648      9.568271      5.093077
      0.511119     10.643842      9.874406      9.620717      5.111189
      0.512927     10.700117      9.927164      9.673163      5.129270
      0.514732     10.756400      9.979922      9.725609      5.147318
      0.516534     10.812692     10.032680      9.778055      5.165335
      0.518332     10.868992     10.085439      9.830501      5.183321
      0.520128     10.925301     10.138197      9.882947      5.201275
