  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.76207
      Tau        exp. factor        v1             v2             v3         exp. ratio   
      0.577350      0.100000      1.422879      1.699548      2.299252      1.000000
      0.612781      0.104050      1.427122      1.686575      2.230533      1.040505
      0.648212      0.108024      1.430922      1.675186      2.172695      1.080236
      0.683643      0.111925      1.434345      1.665107      2.123343      1.119249
      0.719074      0.115759      1.437445      1.656125      2.080738      1.157594
      0.754505      0.119531      1.440266      1.648070      2.043584      1.195314
      0.789936      0.123245      1.442843      1.640805      2.010899      1.232448
      0.825367      0.126903      1.445207      1.634220      1.981921      1.269030
      0.860798      0.130509      1.447383      1.628223      1.956054      1.305093
      0.896229      0.134066      1.449393      1.622739      1.932822      1.340664
      0.931660      0.137577      1.451255      1.617705      1.911843      1.375769
      0.967091      0.141043      1.452985      1.613067      1.892803      1.410432
      1.002522      0.144467      1.454596      1.608782      1.875446      1.444674
      1.037953      0.147851      1.456101      1.604809      1.859558      1.478515
      1.073384      0.151197      1.457509      1.601116      1.844960      1.511973
      1.108815      0.154506      1.458829      1.597675      1.831501      1.545064
      1.144246      0.157781      1.460070      1.594460      1.819053      1.577805
      1.179677      0.161021      1.461239      1.591450      1.807506      1.610210
      1.215108      0.164229      1.462340      1.588626      1.796765      1.642292
      1.250539      0.167406      1.463381      1.585971      1.786750      1.674064
      1.285970      0.170554      1.464366      1.583470      1.777388      1.705537
      1.321401      0.173672      1.465300      1.581111      1.768619      1.736722
      1.356832      0.176763      1.466185      1.578882      1.760387      1.767629
      1.392263      0.179827      1.467027      1.576772      1.752644      1.798269
      1.427694      0.182865      1.467828      1.574771      1.745349      1.828650
      1.463125      0.185878      1.468591      1.572873      1.738463      1.858780
      1.498556      0.188867      1.469318      1.571068      1.731953      1.888669
      1.533987      0.191832      1.470012      1.569351      1.725789      1.918322
      1.569418      0.194775      1.470676      1.567714      1.719944      1.947749
      1.604849      0.197695      1.471311      1.566153      1.714394      1.976954
      1.640280      0.200595      1.471919      1.564663      1.709118      2.005945
      1.675711      0.203473      1.472502      1.563238      1.704094      2.034729
      1.711142      0.206331      1.473061      1.561875      1.699307      2.063310
      1.746573      0.209169      1.473598      1.560569      1.694739      2.091695
      1.782004      0.211989      1.474114      1.559317      1.690376      2.119888
      1.817435      0.214789      1.474610      1.558116      1.686203      2.147895
      1.852866      0.217572      1.475088      1.556962      1.682210      2.175721
      1.888297      0.220337      1.475547      1.555854      1.678385      2.203369
      1.923728      0.223085      1.475991      1.554787      1.674717      2.230846
      1.959159      0.225815      1.476418      1.553761      1.671196      2.258154
      1.994590      0.228530      1.476830      1.552772      1.667815      2.285298
      2.030021      0.231228      1.477229      1.551820      1.664565      2.312282
      2.065452      0.233911      1.477613      1.550900      1.661438      2.339109
      2.100883      0.236578      1.477985      1.550013      1.658428      2.365784
      2.136314      0.239231      1.478345      1.549157      1.655528      2.392308
      2.171745      0.241869      1.478694      1.548329      1.652732      2.418687
      2.207176      0.244492      1.479031      1.547529      1.650035      2.444922
      2.242607      0.247102      1.479358      1.546754      1.647432      2.471018
      2.278038      0.249698      1.479674      1.546005      1.644917      2.496976
      2.313469      0.252280      1.479981      1.545279      1.642487      2.522800
      2.348900      0.254849      1.480279      1.544576      1.640137      2.548493
      2.384331      0.257406      1.480569      1.543894      1.637863      2.574057
      2.419762      0.259949      1.480850      1.543233      1.635662      2.599494
      2.455193      0.262481      1.481122      1.542591      1.633530      2.624808
      2.490624      0.265000      1.481388      1.541968      1.631464      2.650000
      2.526055      0.267507      1.481645      1.541363      1.629461      2.675073
      2.561486      0.270003      1.481896      1.540776      1.627518      2.700029
      2.596917      0.272487      1.482140      1.540204      1.625632      2.724870
      2.632348      0.274960      1.482378      1.539649      1.623802      2.749599
      2.667779      0.277422      1.482609      1.539109      1.622024      2.774216
      2.703210      0.279873      1.482835      1.538583      1.620296      2.798725
      2.738641      0.282313      1.483054      1.538071      1.618617      2.823128
      2.774072      0.284742      1.483268      1.537573      1.616983      2.847425
      2.809503      0.287162      1.483477      1.537087      1.615395      2.871619
      2.844934      0.289571      1.483680      1.536614      1.613848      2.895711
      2.880365      0.291970      1.483879      1.536153      1.612343      2.919704
      2.915796      0.294360      1.484073      1.535703      1.610877      2.943598
      2.951227      0.296740      1.484262      1.535264      1.609449      2.967396
      2.986658      0.299110      1.484447      1.534836      1.608057      2.991099
      3.022089      0.301471      1.484627      1.534418      1.606700      3.014708
      3.057520      0.303823      1.484804      1.534010      1.605377      3.038225
      3.092951      0.306165      1.484976      1.533612      1.604086      3.061652
      3.128382      0.308499      1.485144      1.533223      1.602826      3.084989
      3.163813      0.310824      1.485309      1.532843      1.601597      3.108238
      3.199244      0.313140      1.485470      1.532471      1.600396      3.131401
      3.234675      0.315448      1.485628      1.532108      1.599224      3.154478
      3.270106      0.317747      1.485782      1.531753      1.598078      3.177471
      3.305537      0.320038      1.485933      1.531405      1.596959      3.200382
      3.340968      0.322321      1.486081      1.531065      1.595865      3.223210
      3.376399      0.324596      1.486226      1.530733      1.594796      3.245958
      3.411830      0.326863      1.486367      1.530407      1.593750      3.268627
      3.447261      0.329122      1.486506      1.530088      1.592726      3.291217
      3.482692      0.331373      1.486642      1.529776      1.591725      3.313730
      3.518123      0.333617      1.486776      1.529470      1.590746      3.336167
      3.553554      0.335853      1.486906      1.529171      1.589787      3.358529
      3.588985      0.338082      1.487034      1.528877      1.588848      3.380816
      3.624416      0.340303      1.487160      1.528589      1.587928      3.403030
      3.659847      0.342517      1.487283      1.528307      1.587028      3.425172
      3.695278      0.344724      1.487404      1.528031      1.586145      3.447243
      3.730709      0.346924      1.487523      1.527760      1.585281      3.469243
      3.766140      0.349117      1.487639      1.527494      1.584433      3.491173
      3.801571      0.351304      1.487754      1.527233      1.583603      3.513035
      3.837002      0.353483      1.487866      1.526977      1.582788      3.534829
      3.872433      0.355656      1.487976      1.526726      1.581989      3.556556
      3.907864      0.357822      1.488084      1.526479      1.581206      3.578217
      3.943295      0.359981      1.488190      1.526237      1.580437      3.599813
      3.978726      0.362134      1.488295      1.525999      1.579682      3.621344
      4.014157      0.364281      1.488397      1.525766      1.578942      3.642811
      4.049588      0.366422      1.488498      1.525537      1.578215      3.664215
      4.085019      0.368556      1.488597      1.525311      1.577502      3.685557
      4.120450      0.370684      1.488694      1.525090      1.576801      3.706837
      4.155881      0.372806      1.488790      1.524873      1.576113      3.728057
      4.191312      0.374922      1.488884      1.524659      1.575438      3.749216
      4.226743      0.377032      1.488976      1.524449      1.574774      3.770315
      4.262174      0.379136      1.489067      1.524242      1.574121      3.791356
      4.297605      0.381234      1.489157      1.524039      1.573480      3.812338
      4.333036      0.383326      1.489245      1.523840      1.572850      3.833263
      4.368467      0.385413      1.489331      1.523643      1.572231      3.854131
      4.403898      0.387494      1.489418      1.523450      1.571622      3.874942
      4.439329      0.389570      1.489509      1.523260      1.571023      3.895698
      4.474760      0.391640      1.489604      1.523073      1.570435      3.916399
      4.510191      0.393705      1.489705      1.522889      1.569856      3.937045
      4.545622      0.395764      1.489810      1.522708      1.569286      3.957637
      4.581053      0.397818      1.489920      1.522530      1.568726      3.978176
      4.616484      0.399866      1.490035      1.522354      1.568174      3.998662
      4.651915      0.401910      1.490154      1.522181      1.567631      4.019095
      4.687346      0.403948      1.490277      1.522011      1.567097      4.039477
      4.722777      0.405981      1.490405      1.521844      1.566572      4.059807
      4.758208      0.408009      1.490537      1.521679      1.566054      4.080087
      4.793639      0.410032      1.490672      1.521516      1.565545      4.100316
      4.829070      0.412050      1.490812      1.521356      1.565043      4.120495
      4.864501      0.414063      1.490956      1.521198      1.564549      4.140626
      4.899932      0.416071      1.491103      1.521043      1.564062      4.160707
      4.935363      0.418074      1.491254      1.520890      1.563583      4.180740
      4.970794      0.420073      1.491408      1.520739      1.563110      4.200725
      5.006225      0.422066      1.491566      1.520590      1.562645      4.220663
      5.041656      0.424055      1.491727      1.520443      1.562187      4.240554
      5.077087      0.426040      1.491891      1.520299      1.561735      4.260398
      5.112518      0.428020      1.492058      1.520156      1.561289      4.280196
      5.147949      0.429995      1.492229      1.520015      1.560850      4.299948
      5.183380      0.431966      1.492403      1.519877      1.560418      4.319656
      5.218811      0.433932      1.492579      1.519740      1.559991      4.339318
      5.254242      0.435894      1.492759      1.519605      1.559571      4.358936
      5.289673      0.437851      1.492941      1.519472      1.559156      4.378510
      5.325104      0.439804      1.493126      1.519341      1.558747      4.398040
      5.360535      0.441753      1.493314      1.519212      1.558343      4.417527
      5.395966      0.443697      1.493504      1.519084      1.557946      4.436971
      5.431397      0.445637      1.493697      1.518958      1.557553      4.456372
      5.466828      0.447573      1.493893      1.518833      1.557166      4.475732
      5.502259      0.449505      1.494091      1.518711      1.556784      4.495049
      5.537690      0.451433      1.494291      1.518589      1.556407      4.514325
      5.573121      0.453356      1.494494      1.518470      1.556035      4.533560
      5.608552      0.455275      1.494699      1.518352      1.555668      4.552755
      5.643983      0.457191      1.494907      1.518235      1.555305      4.571909
      5.679414      0.459102      1.495117      1.518120      1.554948      4.591023
      5.714845      0.461010      1.495328      1.518006      1.554595      4.610097
      5.750276      0.462913      1.495542      1.517894      1.554246      4.629132
      5.785707      0.464813      1.495759      1.517783      1.553902      4.648128
      5.821138      0.466708      1.495977      1.517674      1.553562      4.667085
      5.856569      0.468600      1.496197      1.517565      1.553227      4.686003
      5.892000      0.470488      1.496419      1.517458      1.552895      4.704884
      5.927431      0.472373      1.496643      1.517353      1.552568      4.723727
      5.962862      0.474253      1.496869      1.517249      1.552245      4.742532
      5.998293      0.476130      1.497097      1.517146      1.551925      4.761300
      6.033724      0.478003      1.497327      1.517044      1.551610      4.780031
      6.069155      0.479873      1.497559      1.516943      1.551298      4.798725
      6.104586      0.481738      1.497792      1.516844      1.550991      4.817384
      6.140017      0.483601      1.498027      1.516745      1.550686      4.836006
      6.175448      0.485459      1.498264      1.516648      1.550386      4.854592
      6.210879      0.487314      1.498503      1.516552      1.550089      4.873143
      6.246310      0.489166      1.498743      1.516457      1.549795      4.891658
      6.281741      0.491014      1.498985      1.516363      1.549505      4.910139
      6.317172      0.492858      1.499229      1.516271      1.549218      4.928585
      6.352603      0.494700      1.499474      1.516179      1.548935      4.946996
      6.388034      0.496537      1.499720      1.516088      1.548655      4.965373
      6.423465      0.498372      1.499969      1.515999      1.548378      4.983716
      6.458896      0.500203      1.500219      1.515910      1.548104      5.002026
      6.494327      0.502030      1.500470      1.515822      1.547833      5.020302
      6.529758      0.503855      1.500723      1.515735      1.547565      5.038545
      6.565189      0.505675      1.500977      1.515650      1.547300      5.056755
      6.600620      0.507493      1.501233      1.515565      1.547038      5.074932
      6.636051      0.509308      1.501490      1.515481      1.546779      5.093077
      6.671482      0.511119      1.501748      1.515398      1.546523      5.111189
